Model,Scenario,Episode Number,Reward
Model EPS=5000,Mars - Wind=5,38,268.1081173154852
Model EPS=5000,Mars - Wind=5,39,275.0261341501823
Model EPS=5000,Mars - Wind=5,40,270.2510079029545
Model EPS=5000,Mars - Wind=5,41,36.322533303857995
Model EPS=5000,Mars - Wind=5,42,292.31460106672796
Model EPS=5000,Mars - Wind=5,43,168.61472269076273
Model EPS=5000,Mars - Wind=5,44,281.04964987551125
Model EPS=5000,Mars - Wind=5,45,108.0446261688512
Model EPS=5000,Mars - Wind=5,46,301.16643165126516
Model EPS=5000,Mars - Wind=5,47,298.73411185192754
Model EPS=5000,Mars - Wind=5,48,282.19733481020035
Model EPS=5000,Mars - Wind=5,49,256.9039937656997
Model EPS=5000,Mars - Wind=5,50,281.149861130463
Model EPS=5000,Mars - Wind=5,51,278.36547826247545
Model EPS=5000,Mars - Wind=5,52,283.058457462039
Model EPS=5000,Mars - Wind=5,53,243.85364045892368
Model EPS=5000,Mars - Wind=5,54,297.3594474905829
Model EPS=5000,Mars - Wind=5,55,291.17032240219226
Model EPS=5000,Mars - Wind=5,56,305.4449520497928
Model EPS=5000,Mars - Wind=5,57,295.6799756009574
Model EPS=5000,Mars - Wind=5,58,264.3005133691596
Model EPS=5000,Mars - Wind=5,59,267.8644571395197
Model EPS=5000,Mars - Wind=5,60,288.3545435279623
Model EPS=5000,Mars - Wind=5,61,268.1494823737254
Model EPS=5000,Mars - Wind=5,62,299.7335601403188
Model EPS=5000,Mars - Wind=5,63,242.0140699955842
Model EPS=5000,Mars - Wind=5,64,270.4134967473097
Model EPS=5000,Mars - Wind=5,65,292.132877083806
Model EPS=5000,Mars - Wind=5,66,120.3818468226944
Model EPS=5000,Mars - Wind=5,67,267.50430881302725
Model EPS=5000,Mars - Wind=5,68,-9.19108998647512
Model EPS=5000,Mars - Wind=5,69,185.86750658113857
Model EPS=5000,Mars - Wind=5,70,271.9031251682138
Model EPS=5000,Mars - Wind=5,71,253.22575686353488
Model EPS=5000,Mars - Wind=5,72,258.3735335765822
Model EPS=5000,Mars - Wind=5,73,296.7968272954037
Model EPS=5000,Mars - Wind=5,74,258.3522656730775
Model EPS=5000,Mars - Wind=5,75,295.37185259688675
Model EPS=5000,Mars - Wind=5,76,283.4727470830866
Model EPS=5000,Mars - Wind=5,77,254.43994423303164
Model EPS=5000,Mars - Wind=5,78,287.1281473590285
Model EPS=5000,Mars - Wind=5,79,304.5944037854863
Model EPS=5000,Mars - Wind=5,80,298.41634940901383
Model EPS=5000,Mars - Wind=5,81,250.41294774587007
Model EPS=5000,Mars - Wind=5,82,300.0276425258188
Model EPS=5000,Mars - Wind=5,83,220.1368522653462
Model EPS=5000,Mars - Wind=5,84,293.77725265889114
Model EPS=5000,Mars - Wind=5,85,264.72358313359723
Model EPS=5000,Mars - Wind=5,86,276.0152978246866
Model EPS=5000,Mars - Wind=5,87,152.5463784304258
Model EPS=5000,Mars - Wind=5,88,285.53971858831113
Model EPS=5000,Mars - Wind=5,89,266.81469922390875
Model EPS=5000,Mars - Wind=5,90,283.8876682951434
Model EPS=5000,Mars - Wind=5,91,175.04130489652306
Model EPS=5000,Mars - Wind=5,92,266.0982372955383
Model EPS=5000,Mars - Wind=5,93,41.60214383355557
Model EPS=5000,Mars - Wind=5,94,273.60399244290306
Model EPS=5000,Mars - Wind=5,95,279.8276738120232
Model EPS=5000,Mars - Wind=5,96,134.26546480240515
Model EPS=5000,Mars - Wind=5,97,264.0939341453824
Model EPS=5000,Mars - Wind=5,98,301.6718643447345
Model EPS=5000,Mars - Wind=5,99,298.6903177991381
Model EPS=5000,Mars - Wind=5,100,310.36709331481006
Model EPS=5000,Mars - Wind=5,101,270.21903128234294
Model EPS=5000,Mars - Wind=5,102,287.8402951030883
Model EPS=5000,Mars - Wind=5,103,139.44220171054894
Model EPS=5000,Mars - Wind=5,104,155.44332169592187
Model EPS=5000,Mars - Wind=5,105,170.4903646975666
Model EPS=5000,Mars - Wind=5,106,263.0572865659812
Model EPS=5000,Mars - Wind=5,107,297.5739206489362
Model EPS=5000,Mars - Wind=5,108,259.0921224576183
Model EPS=5000,Mars - Wind=5,109,259.8022099569656
Model EPS=5000,Mars - Wind=5,110,293.17769806857603
Model EPS=5000,Mars - Wind=5,111,124.97639984284818
Model EPS=5000,Mars - Wind=5,112,262.2183956028297
Model EPS=5000,Mars - Wind=5,113,17.1094381163376
Model EPS=5000,Mars - Wind=5,114,288.29075937234666
Model EPS=5000,Mars - Wind=5,115,301.04089298640554
Model EPS=5000,Mars - Wind=5,116,276.95817701889575
Model EPS=5000,Mars - Wind=5,117,254.84948129518543
Model EPS=5000,Mars - Wind=5,118,257.7375322030995
Model EPS=5000,Mars - Wind=5,119,280.4242241903907
Model EPS=5000,Mars - Wind=5,120,289.2452780870791
Model EPS=5000,Mars - Wind=5,121,298.9859614183358
Model EPS=5000,Mars - Wind=5,122,292.45695010920804
Model EPS=5000,Mars - Wind=5,123,292.72241724542357
Model EPS=5000,Mars - Wind=5,124,261.7761740449114
Model EPS=5000,Mars - Wind=5,125,273.0208352053497
Model EPS=5000,Mars - Wind=5,126,148.59945578640907
Model EPS=5000,Mars - Wind=5,127,244.03449783151922
Model EPS=5000,Mars - Wind=5,128,155.56130527225227
Model EPS=5000,Mars - Wind=5,129,258.4614776201246
Model EPS=5000,Mars - Wind=5,130,258.33638756542166
Model EPS=5000,Mars - Wind=5,131,104.48573221812936
Model EPS=5000,Mars - Wind=5,132,304.62246192015084
Model EPS=5000,Mars - Wind=5,133,268.93191303657744
Model EPS=5000,Mars - Wind=5,134,279.29902389381124
Model EPS=5000,Mars - Wind=5,135,184.60634942312095
Model EPS=5000,Mars - Wind=5,136,248.30127907714814
Model EPS=5000,Mars - Wind=5,137,265.219690869518
Model EPS=5000,Mars - Wind=5,138,227.75281028220476
Model EPS=5000,Mars - Wind=5,139,290.04944251227215
Model EPS=5000,Mars - Wind=5,140,267.4362896892765
Model EPS=5000,Mars - Wind=5,141,293.9752844304796
Model EPS=5000,Mars - Wind=5,142,163.95965012093635
Model EPS=5000,Mars - Wind=5,143,300.96845065127246
Model EPS=5000,Mars - Wind=5,144,238.93965558259703
Model EPS=5000,Mars - Wind=5,145,276.61702244407024
Model EPS=5000,Mars - Wind=5,146,282.79192092483845
Model EPS=5000,Mars - Wind=5,147,237.88296126112357
Model EPS=5000,Mars - Wind=5,148,268.4626820803499
Model EPS=5000,Mars - Wind=5,149,152.30061504289637
Model EPS=5000,Mars - Wind=5,150,238.0586368647058
Model EPS=5000,Mars - Wind=5,151,294.51600028930113
Model EPS=5000,Mars - Wind=5,152,281.04769587530325
Model EPS=5000,Mars - Wind=5,153,296.77158669615426
Model EPS=5000,Mars - Wind=5,154,309.7938293352747
Model EPS=5000,Mars - Wind=5,155,277.5581401167153
Model EPS=5000,Mars - Wind=5,156,136.88909048925422
Model EPS=5000,Mars - Wind=5,157,275.478282385786
Model EPS=5000,Mars - Wind=5,158,263.79299357493335
Model EPS=5000,Mars - Wind=5,159,270.6927628390946
Model EPS=5000,Mars - Wind=5,160,280.2092492746472
Model EPS=5000,Mars - Wind=5,161,281.67123018311304
Model EPS=5000,Mars - Wind=5,162,284.4456798423284
Model EPS=5000,Mars - Wind=5,163,247.6450853443712
Model EPS=5000,Mars - Wind=5,164,251.98981316600634
Model EPS=5000,Mars - Wind=5,165,307.4451868331822
Model EPS=5000,Mars - Wind=5,166,286.7260003848191
Model EPS=5000,Mars - Wind=5,167,238.08012733527636
Model EPS=5000,Mars - Wind=5,168,301.965362699925
Model EPS=5000,Mars - Wind=5,169,292.01164532860207
Model EPS=5000,Mars - Wind=5,170,267.5021468120647
Model EPS=5000,Mars - Wind=5,171,261.09377242481054
Model EPS=5000,Mars - Wind=5,172,26.490311518029372
Model EPS=5000,Mars - Wind=5,173,111.38493161646932
Model EPS=5000,Mars - Wind=5,174,270.1089410176092
Model EPS=5000,Mars - Wind=5,175,278.87958586225204
Model EPS=5000,Mars - Wind=5,176,181.0660125987912
Model EPS=5000,Mars - Wind=5,177,184.96966723570054
Model EPS=5000,Mars - Wind=5,178,292.28765439910273
Model EPS=5000,Mars - Wind=5,179,293.13727402131724
Model EPS=5000,Mars - Wind=5,180,278.491581156342
Model EPS=5000,Mars - Wind=5,181,261.8892404635415
Model EPS=5000,Mars - Wind=5,182,302.41918901768406
Model EPS=5000,Mars - Wind=5,183,283.0498376201789
Model EPS=5000,Mars - Wind=5,184,9.540772994986739
Model EPS=5000,Mars - Wind=5,185,276.1248905161385
Model EPS=5000,Mars - Wind=5,186,275.9433357452252
Model EPS=5000,Mars - Wind=5,187,280.4063627673037
Model EPS=5000,Mars - Wind=5,188,269.84333720960717
Model EPS=5000,Mars - Wind=5,189,277.1798551014483
Model EPS=5000,Mars - Wind=5,190,269.04985814886277
Model EPS=5000,Mars - Wind=5,191,261.02851897999483
Model EPS=5000,Mars - Wind=5,192,271.71048431594295
Model EPS=5000,Mars - Wind=5,193,264.14158458323124
Model EPS=5000,Mars - Wind=5,194,100.17298658001252
Model EPS=5000,Mars - Wind=5,195,271.5057978355551
Model EPS=5000,Mars - Wind=5,196,263.7492158455767
Model EPS=5000,Mars - Wind=5,197,275.73357336675423
Model EPS=5000,Mars - Wind=5,198,286.70191692887687
Model EPS=5000,Mars - Wind=5,199,280.4902361618248
Model EPS=5000,Mars - Wind=5,200,134.34987842127285
Model EPS=5000,Moon - Wind=15,1,255.40012790226888
Model EPS=5000,Moon - Wind=15,2,149.26772372842117
Model EPS=5000,Moon - Wind=15,3,101.66348926533877
Model EPS=5000,Moon - Wind=15,4,164.47200106778047
Model EPS=5000,Moon - Wind=15,5,-262.39639903752766
Model EPS=5000,Moon - Wind=15,6,266.20750600341347
Model EPS=5000,Moon - Wind=15,7,249.34791879295022
Model EPS=5000,Moon - Wind=15,8,-136.30924828208748
Model EPS=5000,Moon - Wind=15,9,-265.34241000064776
Model EPS=5000,Moon - Wind=15,10,111.89741006118916
Model EPS=5000,Moon - Wind=15,11,268.7924044304105
Model EPS=5000,Moon - Wind=15,12,300.30871998852075
Model EPS=5000,Moon - Wind=15,13,62.41131290686016
Model EPS=5000,Moon - Wind=15,14,248.29456597568964
Model EPS=5000,Moon - Wind=15,15,322.7332833264273
Model EPS=5000,Moon - Wind=15,16,-193.14937571733475
Model EPS=5000,Moon - Wind=15,17,283.55237643362796
Model EPS=5000,Moon - Wind=15,18,149.4883589772043
Model EPS=5000,Moon - Wind=15,19,-166.44311913217362
Model EPS=5000,Moon - Wind=15,20,-96.34178630628037
Model EPS=5000,Moon - Wind=15,21,-181.22790080595655
Model EPS=5000,Moon - Wind=15,22,247.26440395951062
Model EPS=5000,Moon - Wind=15,23,264.3742807374622
Model EPS=5000,Moon - Wind=15,24,260.64809506439707
Model EPS=5000,Moon - Wind=15,25,87.45882421118976
Model EPS=5000,Moon - Wind=15,26,282.3741216429978
Model EPS=5000,Moon - Wind=15,27,-302.57507370727967
Model EPS=5000,Moon - Wind=15,28,185.87968548525043
Model EPS=5000,Moon - Wind=15,29,144.07598345965528
Model EPS=5000,Moon - Wind=15,30,-245.23301342882712
Model EPS=5000,Moon - Wind=15,31,184.09946237923762
Model EPS=5000,Moon - Wind=15,32,276.18482272823366
Model EPS=5000,Moon - Wind=15,33,302.5867302565854
Model EPS=5000,Moon - Wind=15,34,-229.30221057133554
Model EPS=5000,Moon - Wind=15,35,286.1937060817502
Model EPS=5000,Moon - Wind=15,36,82.77793371476197
Model EPS=5000,Moon - Wind=15,37,253.63105076302529
Model EPS=5000,Moon - Wind=15,38,315.15166393531666
Model EPS=5000,Moon - Wind=15,39,269.2116292959091
Model EPS=5000,Moon - Wind=15,40,-209.48013636006377
Model EPS=5000,Moon - Wind=15,41,268.0412706569849
Model EPS=5000,Moon - Wind=15,42,268.1901441660013
Model EPS=5000,Moon - Wind=15,43,273.40013999932137
Model EPS=5000,Moon - Wind=15,44,312.2136139368162
Model EPS=5000,Moon - Wind=15,45,-109.10801972564772
Model EPS=5000,Moon - Wind=15,46,282.37821674754434
Model EPS=5000,Moon - Wind=15,47,247.1390356131153
Model EPS=5000,Moon - Wind=15,48,111.26508463963879
Model EPS=5000,Moon - Wind=15,49,246.0901439189199
Model EPS=5000,Moon - Wind=15,50,280.30166872827897
Model EPS=5000,Moon - Wind=15,51,312.15589776083567
Model EPS=5000,Moon - Wind=15,52,-123.87407292812031
Model EPS=5000,Moon - Wind=15,53,168.70163310386158
Model EPS=5000,Moon - Wind=15,54,-142.54661617602596
Model EPS=5000,Moon - Wind=15,55,163.89093763619366
Model EPS=5000,Moon - Wind=15,56,99.15521678274736
Model EPS=5000,Moon - Wind=15,57,-220.0065049875859
Model EPS=5000,Moon - Wind=15,58,282.43594792563516
Model EPS=5000,Moon - Wind=15,59,256.42272023859334
Model EPS=5000,Moon - Wind=15,60,284.93777034331015
Model EPS=5000,Moon - Wind=15,61,-133.27698457591484
Model EPS=5000,Moon - Wind=15,62,-274.4001349253771
Model EPS=5000,Moon - Wind=15,63,-255.07271496243266
Model EPS=5000,Moon - Wind=15,64,246.78858295859902
Model EPS=5000,Moon - Wind=15,65,297.2400892747942
Model EPS=5000,Moon - Wind=15,66,270.5138770064507
Model EPS=5000,Moon - Wind=15,67,128.98105916414463
Model EPS=5000,Moon - Wind=15,68,269.4998003402492
Model EPS=5000,Moon - Wind=15,69,-136.33761092281998
Model EPS=5000,Moon - Wind=15,70,149.18839976161146
Model EPS=5000,Moon - Wind=15,71,255.61971983190261
Model EPS=5000,Moon - Wind=15,72,250.51409849886582
Model EPS=5000,Moon - Wind=15,73,150.24122647980715
Model EPS=5000,Moon - Wind=15,74,313.01276153327785
Model EPS=5000,Moon - Wind=15,75,-289.1292951719776
Model EPS=5000,Moon - Wind=15,76,317.5425968435096
Model EPS=5000,Moon - Wind=15,77,255.0331589804377
Model EPS=5000,Moon - Wind=15,78,288.4955256982545
Model EPS=5000,Moon - Wind=15,79,287.9165645085588
Model EPS=5000,Moon - Wind=15,80,-194.9554089248832
Model EPS=5000,Moon - Wind=15,81,-130.4791956906431
Model EPS=5000,Moon - Wind=15,82,298.55500282536605
Model EPS=5000,Moon - Wind=15,83,243.00440450263702
Model EPS=5000,Moon - Wind=15,84,275.51182225576827
Model EPS=5000,Moon - Wind=15,85,-254.20604328733694
Model EPS=5000,Moon - Wind=15,86,278.55037505235714
Model EPS=5000,Moon - Wind=15,87,245.23355781691495
Model EPS=5000,Moon - Wind=15,88,321.9303454139433
Model EPS=5000,Moon - Wind=15,89,21.826201429555013
Model EPS=5000,Moon - Wind=15,90,273.5903719875978
Model EPS=5000,Moon - Wind=15,91,301.1003296119318
Model EPS=5000,Moon - Wind=15,92,-227.26253066392542
Model EPS=5000,Moon - Wind=15,93,231.31884561747478
Model EPS=5000,Moon - Wind=15,94,-141.01130962485496
Model EPS=5000,Moon - Wind=15,95,-255.42497569154503
Model EPS=5000,Moon - Wind=15,96,299.7359154059304
Model EPS=5000,Moon - Wind=15,97,108.08701666691078
Model EPS=5000,Moon - Wind=15,98,141.134320270256
Model EPS=5000,Moon - Wind=15,99,-257.4263388041551
Model EPS=5000,Moon - Wind=15,100,-56.98396401469218
Model EPS=5000,Moon - Wind=15,101,-292.8672380174896
Model EPS=5000,Moon - Wind=15,102,-27.20660323164863
Model EPS=5000,Moon - Wind=15,103,151.24802500784705
Model EPS=5000,Moon - Wind=15,104,268.37145785168985
Model EPS=5000,Moon - Wind=15,105,252.34060118997672
Model EPS=5000,Moon - Wind=15,106,-238.48244327086383
Model EPS=5000,Moon - Wind=15,107,289.41570970628163
Model EPS=5000,Moon - Wind=15,108,270.4894991411057
Model EPS=5000,Moon - Wind=15,109,274.53159954046305
Model EPS=5000,Moon - Wind=15,110,265.33652193444345
Model EPS=5000,Moon - Wind=15,111,124.3567554219838
Model EPS=5000,Moon - Wind=15,112,-295.63447427932147
Model EPS=5000,Moon - Wind=15,113,-73.75132952258136
Model EPS=5000,Moon - Wind=15,114,-148.00442633803902
Model EPS=5000,Moon - Wind=15,115,-180.8375314722946
Model EPS=5000,Moon - Wind=15,116,280.792027016873
Model EPS=5000,Moon - Wind=15,117,261.6950383903444
Model EPS=5000,Moon - Wind=15,118,-84.02290322870314
Model EPS=5000,Moon - Wind=15,119,263.6250677878785
Model EPS=5000,Moon - Wind=15,120,-213.77242143522074
Model EPS=5000,Moon - Wind=15,121,261.6563593161061
Model EPS=5000,Moon - Wind=15,122,-249.62090752839396
Model EPS=5000,Moon - Wind=15,123,277.01017249451877
Model EPS=5000,Moon - Wind=15,124,272.35686901449776
Model EPS=5000,Moon - Wind=15,125,293.9547143831179
Model EPS=5000,Moon - Wind=15,126,-201.12524960951447
Model EPS=5000,Moon - Wind=15,127,164.95719298590328
Model EPS=5000,Moon - Wind=15,128,53.97422466268847
Model EPS=5000,Moon - Wind=15,129,309.96658631325624
Model EPS=5000,Moon - Wind=15,130,-65.18562318998616
Model EPS=5000,Moon - Wind=15,131,-218.93446635501277
Model EPS=5000,Moon - Wind=15,132,-113.8969493880324
Model EPS=5000,Moon - Wind=15,133,299.218595528233
Model EPS=5000,Moon - Wind=15,134,275.3284042067264
Model EPS=5000,Moon - Wind=15,135,-315.5223526676118
Model EPS=5000,Moon - Wind=15,136,263.13163057890097
Model EPS=5000,Moon - Wind=15,137,308.2917161674514
Model EPS=5000,Moon - Wind=15,138,-176.06929611333368
Model EPS=5000,Moon - Wind=15,139,-187.91384400248526
Model EPS=5000,Moon - Wind=15,140,-156.0687807147857
Model EPS=5000,Moon - Wind=15,141,109.31522661874493
Model EPS=5000,Moon - Wind=15,142,267.79496298241634
Model EPS=5000,Moon - Wind=15,143,252.20277654098336
Model EPS=5000,Moon - Wind=15,144,287.6330669125882
Model EPS=5000,Moon - Wind=15,145,256.57088877066394
Model EPS=5000,Moon - Wind=15,146,274.10381327965956
Model EPS=5000,Moon - Wind=15,147,298.15972914999315
Model EPS=5000,Moon - Wind=15,148,253.89840798247513
Model EPS=5000,Moon - Wind=15,149,-124.48508915394999
Model EPS=5000,Moon - Wind=15,150,-175.19739126686866
Model EPS=5000,Moon - Wind=15,151,-166.23894745466896
Model EPS=5000,Moon - Wind=15,152,-134.93992240827907
Model EPS=5000,Moon - Wind=15,153,-205.68271963016895
Model EPS=5000,Moon - Wind=15,154,164.81103101585677
Model EPS=5000,Moon - Wind=15,155,281.1585434999571
Model EPS=5000,Moon - Wind=15,156,264.5233702171413
Model EPS=5000,Moon - Wind=15,157,-95.73716367680197
Model EPS=5000,Moon - Wind=15,158,173.97450283809934
Model EPS=5000,Moon - Wind=15,159,304.95615271320634
Model EPS=5000,Moon - Wind=15,160,-111.11384506680712
Model EPS=5000,Moon - Wind=15,161,-10.912255280083315
Model EPS=5000,Moon - Wind=15,162,295.33118613266356
Model EPS=5000,Moon - Wind=15,163,246.84187789127242
Model EPS=5000,Moon - Wind=15,164,128.04031197191617
Model EPS=5000,Moon - Wind=15,165,-296.42656795395135
Model EPS=5000,Moon - Wind=15,166,283.38944739666454
Model EPS=5000,Moon - Wind=15,167,246.55901600610665
Model EPS=5000,Moon - Wind=15,168,274.325462583952
Model EPS=5000,Moon - Wind=15,169,254.09560836827123
Model EPS=5000,Moon - Wind=15,170,144.23652068802502
Model EPS=5000,Moon - Wind=15,171,-267.2833244691224
Model EPS=5000,Moon - Wind=15,172,306.9046163772459
Model EPS=5000,Moon - Wind=15,173,-129.68670710746147
Model EPS=5000,Moon - Wind=15,174,291.4863152357773
Model EPS=5000,Moon - Wind=15,175,234.27385150199734
Model EPS=5000,Moon - Wind=15,176,248.91131003448078
Model EPS=5000,Moon - Wind=15,177,156.64547603580422
Model EPS=5000,Moon - Wind=15,178,234.8429676308518
Model EPS=5000,Moon - Wind=15,179,306.65834900227367
Model EPS=5000,Moon - Wind=15,180,313.53930144800404
Model EPS=5000,Moon - Wind=15,181,-177.35766086278795
Model EPS=5000,Moon - Wind=15,182,-126.50566846109137
Model EPS=5000,Moon - Wind=15,183,293.5485236681555
Model EPS=5000,Moon - Wind=15,184,288.2901559504375
Model EPS=5000,Moon - Wind=15,185,-295.7204358079157
Model EPS=5000,Moon - Wind=15,186,252.4980037155617
Model EPS=5000,Moon - Wind=15,187,256.50057344372453
Model EPS=5000,Moon - Wind=15,188,82.47798870599608
Model EPS=5000,Moon - Wind=15,189,259.42622438924093
Model EPS=5000,Moon - Wind=15,190,284.2140084665972
Model EPS=5000,Moon - Wind=15,191,94.13207230470348
Model EPS=5000,Moon - Wind=15,192,-284.3698589658643
Model EPS=5000,Moon - Wind=15,193,266.28612385070767
Model EPS=5000,Moon - Wind=15,194,268.88850908288475
Model EPS=5000,Moon - Wind=15,195,180.25977833356228
Model EPS=5000,Moon - Wind=15,196,-136.65262769876543
Model EPS=5000,Moon - Wind=15,197,185.266549504435
Model EPS=5000,Moon - Wind=15,198,235.98534413933592
Model EPS=5000,Moon - Wind=15,199,231.92679152104319
Model EPS=5000,Moon - Wind=15,200,-208.55796366765827
Model EPS=5000,Earth - Wind=6,1,297.0908536440997
Model EPS=5000,Earth - Wind=6,2,277.9401129431519
Model EPS=5000,Earth - Wind=6,3,247.8231371646995
